cluster,violation_count,lat_center,lon_center,lat_std,lon_std,unique_vehicles,peak_violations,dominant_hour,dominant_day,dominant_type,peak_ratio,spread_m,hotspot_score,rank
555,17,12.805755323529413,77.6994283117647,0.00020214196598468363,0.0001661773032130919,16,0,23,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",0.0,29.046447786594616,17.0,477
559,14,12.998356792857143,77.67168571428572,0.00014555157406984356,0.00037045966012259885,14,3,2,Sunday,['NO PARKING'],0.21428571428571427,44.18101481503537,17.0,478
542,11,12.947010463636362,77.53216193636364,9.110814752536723e-05,0.00028602396498545824,11,6,19,Saturday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.5454545454545454,33.32041831205686,17.0,479
406,16,12.9387751125,77.57836778125,6.257755588064435e-05,9.254251072724473e-05,16,0,23,Monday,['NO PARKING'],0.0,12.40027834125119,16.0,480
549,15,12.949186193333333,77.59754746,0.00030533487814148817,0.00015490645472014057,15,1,0,Saturday,['NO PARKING'],0.06666666666666667,38.00439609951424,16.0,481
852,8,12.8935967,77.5628,0.0,0.0,8,8,7,Monday,['NO PARKING'],1.0,0.0,16.0,482
174,14,12.970523985714285,77.60017564285714,0.0001278179405795491,0.00033342134516445553,14,2,22,Friday,['NO PARKING'],0.14285714285714285,39.63604987322902,16.0,483
494,11,12.884173172727271,77.64148049090909,0.0001126865927331438,0.00013337541343182597,11,5,7,Sunday,['WRONG PARKING'],0.45454545454545453,19.381270403584335,16.0,484
526,14,12.959076007142857,77.57922261428573,0.00012222675940356016,0.00012442929321826768,14,2,0,Saturday,['WRONG PARKING'],0.14285714285714285,19.360522416579464,16.0,485
582,15,12.956444233333334,77.58116675333333,0.00016905097568785973,0.00012447522338803724,15,1,1,Sunday,['WRONG PARKING'],0.06666666666666667,23.302681736095824,16.0,486
859,16,13.0265534625,77.589032275,0.00015586006918597587,0.00013059749614766696,16,0,1,Saturday,['WRONG PARKING'],0.0,22.570988803348303,16.0,487
396,11,12.968760418181818,77.55933258181818,0.00023170986089594766,0.00015468813023871976,11,5,21,Saturday,['WRONG PARKING'],0.45454545454545453,30.924583519956,16.0,488
427,15,12.975175612348625,77.69758403487134,7.051862289987758e-05,0.00010627295102126559,15,1,0,Sunday,['WRONG PARKING'],0.06666666666666667,14.157098698677078,16.0,489
408,16,12.97436536875,77.61081195,0.00011938396161836326,0.0002476078270162356,16,0,23,Sunday,['NO PARKING'],0.0,30.51231638005055,16.0,490
910,8,13.0504054,77.575032,0.0,0.0,8,8,20,Monday,['WRONG PARKING'],1.0,0.0,16.0,491
773,16,12.98272883125,77.60145491875,0.000233684096502669,0.0002657182824421588,16,0,1,Saturday,['NO PARKING'],0.0,39.27807777216532,16.0,492
243,14,12.966111178571428,77.54843379285714,0.00022855523883249718,0.0001648844978682907,12,2,22,Tuesday,['NO PARKING'],0.14285714285714285,31.28239071367072,16.0,493
238,14,12.976535571428572,77.54868731428571,0.0004168958077333963,0.00010762133658376876,14,2,4,Sunday,['NO PARKING'],0.14285714285714285,47.79248908460083,16.0,494
730,8,12.95774445,77.5597529,7.608345042440754e-05,0.00035123897440981474,8,8,19,Wednesday,['WRONG PARKING'],1.0,39.89172424359739,16.0,495
281,16,13.0371098875,77.5745952125,0.00017775310920850008,0.00016358989322898295,16,0,23,Wednesday,['WRONG PARKING'],0.0,26.814673455787126,16.0,496
444,16,13.098538375,77.57348529375,0.00010653787120137202,0.00015017786995800793,16,0,3,Monday,['NO PARKING'],0.0,20.438385910184717,16.0,497
611,15,12.938877753333335,77.58489910666667,0.00011440552475814561,0.00011866011164446617,15,1,5,Thursday,['WRONG PARKING'],0.06666666666666667,18.296102150872716,16.0,498
284,11,13.007309254545454,77.5924088,0.00024697733646492645,0.00020432420806167212,11,4,7,Monday,['NO PARKING'],0.36363636363636365,35.57999109988005,15.000000000000002,499
459,11,12.942373481818182,77.52563408181818,0.0001739949529054944,0.00011420793157872528,11,4,5,Friday,['WRONG PARKING'],0.36363636363636365,23.10232290154495,15.000000000000002,500
881,8,12.9506271875,77.57821765,8.440342642829567e-05,0.00027907550949603764,8,7,7,Monday,['WRONG PARKING'],0.875,32.36313045556577,15.0,501
516,14,12.958028185714285,77.5696091,2.5004302926804666e-05,0.0002311086690756923,14,1,3,Tuesday,['NO PARKING'],0.07142857142857142,25.80276883866109,15.0,502
382,15,12.997710826666667,77.60515358666666,8.414934399768704e-05,0.0002806150028156957,11,0,23,Wednesday,['WRONG PARKING'],0.0,32.51862257393425,15.0,503
335,14,12.956740314285714,77.59234165,0.0004272195901893654,0.00014428824649487956,13,1,4,Saturday,['NO PARKING'],0.07142857142857142,50.052960630873365,15.0,504
798,12,13.037045183333333,77.62346401666666,0.00013709378232240022,0.00024867168510284756,12,3,22,Monday,['NO PARKING'],0.25,31.519370515158023,15.0,505
840,10,12.915465549999999,77.69865665,9.822208678986748e-05,0.0001273113353588948,10,5,3,Saturday,['WRONG PARKING'],0.5,17.84849434846676,15.0,506
465,8,13.029851875,77.56268961250001,0.00023378044492356877,0.0001469271484950652,8,7,7,Thursday,['WRONG PARKING'],0.875,30.649044427061064,15.0,507
606,15,12.9587133,77.64951373333334,6.570874044961837e-05,5.5945556018675906e-05,14,0,2,Sunday,['NO PARKING'],0.0,9.579205983769619,15.0,508
728,10,12.908753493116318,77.63252671699999,0.0002857556352184955,4.8576460925659243e-05,9,5,20,Monday,['NO PARKING'],0.5,32.17391162315722,15.0,509
392,12,12.9834835,77.76803184166667,0.00019495418576016312,0.0002027209746452134,12,3,22,Sunday,['NO PARKING'],0.25,31.219019478522256,15.0,510
433,12,12.906655075000002,77.63668559166666,0.00014785411805968472,0.0003040049116182404,12,3,5,Saturday,['WRONG PARKING'],0.25,37.52388229506699,15.0,511
848,8,12.973148525,77.7106923625,0.00012724868509010433,9.288076745909765e-05,8,7,21,Wednesday,['WRONG PARKING'],0.875,17.48701511576357,15.0,512
424,8,12.88384715,77.640580375,8.115927902253194e-05,2.9402077181881103e-05,8,7,7,Monday,['WRONG PARKING'],0.875,9.58162821800205,15.0,513
675,14,12.982210457142857,77.57461216428571,0.00019327273958830377,0.00012040070666195172,14,1,4,Sunday,['WRONG PARKING'],0.07142857142857142,25.275526766508214,15.0,514
748,12,13.000396641666667,77.61760599166666,9.49706792868559e-05,0.0003819842082849512,12,3,6,Thursday,['WRONG PARKING'],0.25,43.69106718657499,15.0,515
718,12,12.922257858333333,77.610423525,6.366586724078818e-05,9.347974136459517e-05,12,3,3,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.25,12.554195540660206,15.0,516
438,13,12.933375492307693,77.61531974615384,0.00010115472028521881,0.0001933574609202439,13,2,5,Tuesday,['NO PARKING'],0.15384615384615385,24.22227165607357,14.999999999999998,517
556,13,12.973197376923078,77.59999276923077,0.0001900524846538083,0.0004612758057519404,13,2,5,Thursday,['NO PARKING'],0.15384615384615385,55.37724430797012,14.999999999999998,518
226,13,12.96720076923077,77.60867346923077,0.0001721259973806252,0.0002395415947994682,13,2,4,Saturday,['NO PARKING'],0.15384615384615385,32.741713974241726,14.999999999999998,519
348,12,12.969630570263481,77.74991696460042,0.00023659419233611873,5.1389672589492035e-05,12,2,5,Sunday,['NO PARKING'],0.16666666666666666,26.874315034200478,14.0,520
339,14,13.027906757142857,77.51817662142857,8.574332639895575e-05,0.00022106034740773314,14,0,5,Monday,['WRONG PARKING'],0.0,26.31884558032133,14.0,521
616,10,12.98855737,77.47285443,5.7768600659972946e-05,0.00015645046819943274,10,4,3,Monday,['NO PARKING'],0.4,18.512044832910014,14.0,522
915,8,13.053244,77.57520365,0.00039812236812365764,0.0001927992886773449,8,6,20,Friday,['WRONG PARKING'],0.75,49.100782651532434,14.0,523
909,11,12.930944599999998,77.60823521818182,4.8254326229913264e-05,2.8931706430571278e-05,10,3,5,Saturday,['WRONG PARKING'],0.2727272727272727,6.245191488664923,14.0,524
425,12,13.192039466666666,77.68089534166667,0.00020055210310656818,0.00010237964515598975,12,2,22,Thursday,['WRONG PARKING'],0.16666666666666666,24.994167969098005,14.0,525
669,9,12.991509422222222,77.60716305555555,0.0003195936121772512,4.451808933140559e-05,9,5,21,Saturday,['NO PARKING'],0.5555555555555556,35.817403430664825,14.0,526
422,8,12.9465552875,77.5311044,8.313105724484648e-05,0.00010458108269380336,8,6,19,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.75,14.829191029173584,14.0,527
415,14,12.956592414285714,77.6415088,0.0005354868580683563,0.00015139972055522828,14,0,22,Monday,['NO PARKING'],0.0,61.76908653042719,14.0,528
619,12,12.925075116666667,77.49884434166667,9.009273841522322e-05,6.86940973814049e-05,12,2,2,Friday,"['PARKING IN A MAIN ROAD', 'DOUBLE PARKING', 'WRONG PARKING', 'NO PARKING']",0.16666666666666666,12.575658539917162,14.0,529
291,12,13.024720483333333,77.54693329166666,0.00022218620705663193,0.00024015612141355024,12,2,22,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.16666666666666666,36.316118407937864,14.0,530
267,7,13.044923657142856,77.62672844285714,3.791067822907653e-05,7.048413195643948e-05,7,7,8,Thursday,['NO PARKING'],1.0,8.88362922299996,14.0,531
750,11,12.907499424521507,77.67577518836787,0.00034020798530289806,9.26524857565042e-05,11,3,0,Sunday,['WRONG PARKING'],0.2727272727272727,39.138473508388174,14.0,532
597,10,13.005385910000001,77.58058368,0.00023968354808409837,0.00025925023861772024,10,4,8,Friday,['NO PARKING'],0.4,39.19084302306267,14.0,533
727,12,12.999328741666666,77.5837883,0.0001283689105546077,8.91731512780232e-05,12,2,3,Thursday,['WRONG PARKING'],0.16666666666666666,17.34956208934198,14.0,534
608,11,12.902557881818181,77.6318893909091,0.00019567778523990742,0.00014566905954840255,8,3,22,Tuesday,['WRONG PARKING'],0.2727272727272727,27.077919462149197,14.0,535
296,10,13.020299750000001,77.65655934,0.00030748119454691256,0.0002459559770892161,10,4,21,Friday,['NO PARKING'],0.4,43.70624509005142,14.0,536
692,12,12.974679633333333,77.59674103333333,0.0003284191316910139,0.0003871693529760429,11,2,22,Wednesday,['NO PARKING'],0.16666666666666666,56.354693872214526,14.0,537
794,14,12.979410964285714,77.5642859,0.00017058619570379344,2.4117819776666705e-05,14,0,6,Monday,"['PARKING ON FOOTPATH', 'NO PARKING']",0.0,19.1233766963792,14.0,538
199,13,12.987879399999999,77.61802573076923,0.00029356505241622655,0.0004018738802670245,13,1,3,Thursday,['NO PARKING'],0.07692307692307693,55.242220525183136,14.0,539
824,14,13.004054953801088,77.75701687571429,0.00015725912701047343,0.0001149720523036945,14,0,4,Friday,['WRONG PARKING'],0.0,21.623360075218688,14.0,540
831,8,13.043544957097726,77.59048087763983,0.00012021734471814992,5.8574294001177535e-05,6,6,20,Tuesday,['WRONG PARKING'],0.75,14.843799660064713,14.0,541
837,11,12.872457818181818,77.56652720000001,0.00022769316993779423,3.863374172447422e-05,11,3,5,Tuesday,['WRONG PARKING'],0.2727272727272727,25.635171990462574,14.0,542
571,13,12.914057723076922,77.63820486153847,0.00032458438079553664,3.2835918813197536e-05,13,1,5,Wednesday,['NO PARKING'],0.07692307692307693,36.21275571907225,14.0,543
530,9,12.894635692543474,77.63771222244995,2.4205459269762946e-05,5.095721460146829e-05,6,5,7,Tuesday,['NO PARKING'],0.5555555555555556,6.261956540560581,14.0,544
495,12,13.019922258333333,77.55583634999999,0.00015596650257160505,0.00028752980398726334,12,2,2,Monday,['NO PARKING'],0.16666666666666666,36.30886828856409,14.0,545
900,14,12.907030578571428,77.60106365714286,9.356892300240115e-05,3.4151330959506896e-05,14,0,5,Sunday,['NO PARKING'],0.0,11.05632256751683,14.0,546
779,7,12.828368314285713,77.68205397142857,0.00012322125666985656,0.00011197514179941597,7,6,21,Wednesday,"['PARKING IN A MAIN ROAD', 'NO PARKING', 'WRONG PARKING']",0.8571428571428571,18.481386825086137,13.0,547
564,12,12.968938983333333,77.59024788333333,0.00036231641328182657,0.00031410200668919707,12,1,2,Saturday,['NO PARKING'],0.08333333333333333,53.2260051270961,13.0,548
517,9,12.952349455555556,77.57969136666667,4.119957861157285e-05,0.00028626099542182736,8,4,21,Tuesday,['WRONG PARKING'],0.4444444444444444,32.10237499288224,13.0,549
783,7,13.03304667142857,77.6271412,7.139548805360066e-05,0.0002822645626536515,7,6,21,Wednesday,['NO PARKING'],0.8571428571428571,32.31808395971058,13.0,550
66,8,12.97839585,77.71047395000001,0.00010690662147069996,0.00012157208326214933,8,5,21,Thursday,['WRONG PARKING'],0.625,17.969935714927807,13.0,551
352,11,12.968096045454546,77.57022660909091,0.00013952686740315194,5.728623664556995e-05,11,2,0,Friday,['WRONG PARKING'],0.18181818181818182,16.74204563903276,13.0,552
722,9,13.031453077777776,77.62146888888888,0.0001624011220541961,9.313313647890091e-05,9,4,1,Thursday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.4444444444444444,20.780405297814184,13.0,553
640,7,13.0225361,77.65783404285715,0.00022073987708014166,6.40840036501681e-05,7,6,21,Friday,['WRONG PARKING'],0.8571428571428571,25.513791957555977,13.0,554
702,13,13.0457025,77.5488656,0.0,0.0,13,0,5,Monday,"['WRONG PARKING', 'NO PARKING', 'PARKING ON FOOTPATH']",0.0,0.0,13.0,555
854,10,13.016814479999999,77.59072116,0.00011706547835407748,0.00021173358627119237,8,3,3,Thursday,['WRONG PARKING'],0.3,26.855448774074514,13.0,556
632,13,13.08694696923077,77.63520072307692,4.060329183313518e-05,1.7194144052478654e-05,13,0,22,Tuesday,['NO PARKING'],0.0,4.8944151971067855,13.0,557
401,13,12.922875938461537,77.61910816923077,0.00024099394715237595,0.00015609400151126788,13,0,4,Monday,['NO PARKING'],0.0,31.871388050121954,13.0,558
598,10,12.959669980000001,77.55614002,0.0003671799734303814,0.0002608324059650187,10,3,21,Friday,['NO PARKING'],0.3,49.993724345758324,13.0,559
268,7,13.045493042857142,77.62733607142857,1.6651512156986407e-05,6.424621166856791e-05,7,6,8,Thursday,['NO PARKING'],0.8571428571428571,7.366962687686954,13.0,560
471,8,13.0174927375,77.70464445,0.00022574075483388717,0.00024199942148830187,8,5,21,Wednesday,['NO PARKING'],0.625,36.73456217267481,13.0,561
472,9,13.098090466666667,77.56858334444445,5.828052848090765e-05,0.00027497867694667487,9,4,21,Friday,['NO PARKING'],0.4444444444444444,31.200655263714925,13.0,562
604,10,13.021079940000002,77.52845075,0.00013815376457627227,6.965877546560754e-05,10,3,4,Monday,['WRONG PARKING'],0.3,17.174109853274558,13.0,563
612,12,12.981038483333334,77.61585236666666,0.00018366034279357807,0.00017716115587722734,12,1,6,Sunday,['NO PARKING'],0.08333333333333333,28.32505922556499,13.0,564
740,10,13.01159701,77.5690632,0.00023126225348972081,0.0001674344979723658,10,3,22,Friday,['NO PARKING'],0.3,31.691722920440185,13.0,565
599,8,12.991137108515261,77.65704674186622,0.00017736518744410198,0.00016738613820464066,8,5,20,Wednesday,['WRONG PARKING'],0.625,27.07046940051761,13.0,566
726,13,12.974423315384616,77.60292686153846,0.0002849829551808475,0.00011283566618478996,13,0,2,Wednesday,['WRONG PARKING'],0.0,34.022391303290696,13.0,567
882,12,13.038000408333334,77.5895566,0.00035775625134812865,9.971885023009165e-05,12,1,2,Wednesday,['NO PARKING'],0.08333333333333333,41.22471625194469,13.0,568
534,7,12.880192066032196,77.64121694706314,0.00017835348117899147,0.00019510208559375125,7,6,20,Sunday,['WRONG PARKING'],0.8571428571428571,29.341562050868223,13.0,569
393,9,13.0809014,77.55956789999999,0.0002741893415135819,9.694574513821299e-05,9,4,4,Friday,['WRONG PARKING'],0.4444444444444444,32.28140169622716,13.0,570
535,12,12.96803036630932,77.7497630553793,0.00035933104118201055,9.285856477182868e-05,12,1,1,Saturday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.08333333333333333,41.19603314978381,13.0,571
842,9,12.980040177777777,77.53826148888889,6.541515072499478e-05,0.0002236525007971586,9,4,5,Tuesday,['NO PARKING'],0.4444444444444444,25.865520734130254,13.0,572
795,9,12.923501822222223,77.57486245555555,3.537282776969813e-05,0.0005215424937398434,9,4,2,Tuesday,['NO PARKING'],0.4444444444444444,58.02421454504981,13.0,573
367,7,12.957309185714285,77.55220122857143,0.00016415612922465056,8.389701453392638e-05,7,6,19,Wednesday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.8571428571428571,20.463157470919153,13.0,574
695,12,12.924413666666666,77.58593675833333,0.00032110423494124843,3.4924423817954215e-05,11,0,2,Sunday,['NO PARKING'],0.0,35.85276718726343,12.0,575
717,8,13.000165662499999,77.685055475,4.7949078271843594e-05,0.00023059776203816616,8,4,20,Thursday,['NO PARKING'],0.5,26.143844389072672,12.0,576
541,8,13.0356881375,77.5671474625,0.00020112933250209303,0.00019424149135437591,8,4,21,Saturday,['NO PARKING'],0.5,31.03691112135823,12.0,577
685,6,13.033702983333333,77.73391729999999,5.148380004100658e-05,0.00010390029836552398,6,6,21,Sunday,"['PARKING ON FOOTPATH', 'NO PARKING']",1.0,12.87114458905767,12.0,578
892,11,12.9599665,77.53209416363636,4.0199353228196834e-05,0.0001873768783668862,11,1,0,Wednesday,['WRONG PARKING'],0.09090909090909091,21.272095878291633,12.0,579
803,7,12.916901571428571,77.59372905714285,4.00866858318774e-05,0.00020478220021860743,6,5,21,Thursday,"['PARKING ON FOOTPATH', 'WRONG PARKING', 'NO PARKING']",0.7142857142857143,23.16224313382776,12.0,580
887,6,13.015223983333334,77.52968376666666,0.00013078866031388924,0.00019727444504850212,6,6,7,Tuesday,['WRONG PARKING'],1.0,26.272759821126126,12.0,581
259,12,12.967181375000001,77.58675558333333,7.413440036958202e-05,0.00029585788613646353,9,0,2,Sunday,['WRONG PARKING'],0.0,33.85550915995756,12.0,582
512,9,12.909450844444443,77.6762505111111,0.00044369318540826464,3.58115010980443e-05,9,3,1,Sunday,['WRONG PARKING'],0.3333333333333333,49.41010197130021,12.0,583
260,11,12.954527645454545,77.64121267272728,0.00029758273929705723,0.00021582144513918096,11,1,0,Wednesday,['NO PARKING'],0.09090909090909091,40.804297957788826,12.0,584
941,6,12.840631700000001,77.64410266666667,0.00010653765531487646,8.031096231247243e-05,5,6,20,Thursday,['NO PARKING'],1.0,14.809298139575827,12.0,585
305,9,12.897305066666668,77.57118057777777,0.00012215210804570893,0.00013665279705835158,9,3,4,Tuesday,['NO PARKING'],0.3333333333333333,20.345159824220225,12.0,586
327,6,12.9615347,77.61567091666667,1.141297507283339e-05,0.00014872147681847876,6,6,21,Tuesday,['WRONG PARKING'],1.0,16.556621609257206,12.0,587
299,12,12.907649261277177,77.53295903476662,0.000437293828320136,0.0002509811285636424,12,0,0,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.0,55.966175693367965,12.0,588
662,10,12.955812689999998,77.57819712,0.00011298002232422632,0.00025086104077446514,10,2,2,Friday,['WRONG PARKING'],0.2,30.53927473815472,12.0,589
342,12,12.8698677,77.537266225,0.00020188640370338897,0.00010266640704867874,12,0,6,Sunday,['WRONG PARKING'],0.0,25.140583837964318,12.0,590
634,7,12.9638192,77.56882122857142,9.001227694048642e-05,0.000171077611187703,7,5,20,Wednesday,['WRONG PARKING'],0.7142857142857143,21.45769794855391,12.0,591
448,12,12.954106333333334,77.744411775,0.00047957514783824527,5.044972519964953e-05,12,0,2,Saturday,['NO PARKING'],0.0,53.526577538281956,12.0,592
605,10,13.028335756552735,77.56200281197268,0.0001830758973705558,0.00018010000833078069,9,2,3,Thursday,['NO PARKING'],0.2,28.506217116379855,12.0,593
822,10,12.99702853,77.5609279,0.00017593428729042112,0.00043278188758420316,10,2,5,Friday,['WRONG PARKING'],0.2,51.85649093828644,12.0,594
583,7,13.021464685714287,77.55177918571428,8.93858756295084e-05,7.39494518511996e-05,7,5,9,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.7142857142857143,12.877127266246928,12.0,595
580,9,12.92727938888889,77.57801973333332,0.00010012707481576338,8.750488557965317e-05,9,3,22,Wednesday,['NO PARKING'],0.3333333333333333,14.76030241659763,12.0,596
880,6,13.07145395,77.60754321666667,6.262551396900755e-05,3.418832646175884e-05,6,6,7,Monday,['NO PARKING'],1.0,7.91982990495934,12.0,597
483,10,12.981953469999999,77.62437864,9.260788363389506e-05,0.0003739740282120767,9,2,6,Saturday,['NO PARKING'],0.2,42.76494421249657,12.0,598
286,10,12.960417799999998,77.50523839,0.00018431798610023327,0.00038999715226439483,10,2,2,Saturday,['WRONG PARKING'],0.2,47.88088912916277,12.0,599
295,11,12.958193590909092,77.57199947272727,0.0001837567710565905,5.157051659501778e-05,10,1,2,Tuesday,['NO PARKING'],0.09090909090909091,21.18503238776076,12.0,600
833,12,13.054555466666665,77.76255483333334,1.2867530195681703e-05,0.00010002970771342824,12,0,5,Monday,['NO PARKING'],0.0,11.194786539338262,12.0,601
868,8,12.952502025,77.5368665,0.0003019389283086574,0.00017963394524630897,8,4,5,Sunday,['NO PARKING'],0.5,38.99805680612902,12.0,602
733,12,13.110036866666666,77.60402626666666,0.00046413495163939104,0.00010007233141514282,12,0,22,Wednesday,['WRONG PARKING'],0.0,52.702880052746686,12.0,603
186,9,12.969981244444444,77.56505895555556,0.00018480786719698918,0.00029864602421289,8,3,7,Friday,['WRONG PARKING'],0.3333333333333333,38.98350903454293,12.0,604
344,12,12.984979291666667,77.54475083333334,6.098771051069375e-05,8.506341306669056e-05,12,0,23,Monday,['NO PARKING'],0.0,11.618092245289162,12.0,605
380,12,12.979115508333335,77.64350035,9.556839966810749e-05,0.0004022339063963919,11,0,0,Thursday,['NO PARKING'],0.0,45.89087358184819,12.0,606
850,6,12.9700279,77.6058169,0.0,0.0,6,6,21,Thursday,['NO PARKING'],1.0,0.0,12.0,607
161,10,12.968754200000001,77.56805527,0.0001398785981565417,0.0002603531876820461,10,2,6,Friday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.2,32.80605038654553,12.0,608
537,11,12.967206945454546,77.57012707272727,0.00020656296552681085,3.1171656708802135e-05,11,1,3,Friday,['WRONG PARKING'],0.09090909090909091,23.188091528460813,12.0,609
912,8,12.866511575,77.5347976125,0.00024546821586558614,0.00030751233860368737,8,3,22,Saturday,['WRONG PARKING'],0.375,43.67514778331386,11.0,610
560,9,12.979846677777779,77.51062822222222,0.00017519903522722453,0.00012288978576306764,9,2,0,Saturday,"['WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.2222222222222222,23.75415596731078,11.0,611
784,11,12.99283760909091,77.56868242727272,0.0001802971960654011,9.074826820458145e-05,11,0,0,Sunday,['WRONG PARKING'],0.0,22.40504880803395,11.0,612
704,8,12.98358615,77.6797858875,2.2039834067034748e-05,4.831401563651134e-05,8,3,22,Thursday,"['PARKING OPPOSITE TO ANOTHER PARKED VEHICLE', 'WRONG PARKING']",0.375,5.894505933117997,11.0,613
246,10,12.904478102129369,77.70213147155029,4.691593181072857e-05,7.22316242294628e-05,10,1,2,Thursday,['WRONG PARKING'],0.1,9.560517181252173,11.0,614
763,6,13.024756783333332,77.53384616666666,0.0001958063882162908,0.0001924873155926584,6,5,19,Friday,['NO PARKING'],0.8333333333333334,30.47784070662763,11.0,615
523,8,13.0145242875,77.6274426375,8.892456574495174e-05,0.00019965566742716678,8,3,7,Wednesday,['NO PARKING'],0.375,24.260538443441558,11.0,616
528,7,13.011711714285713,77.52882874285714,0.0002344613076011066,0.0002461198207986352,7,4,21,Sunday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.5714285714285714,37.731359122078544,11.0,617
845,6,13.047729516666665,77.57918274999999,5.8338680707311064e-05,4.5438034728140605e-05,6,5,20,Wednesday,['WRONG PARKING'],0.8333333333333334,8.208010316117441,11.0,618
33,11,12.902908563636363,77.62739711818182,0.00022783024940832566,0.00010673320774832336,10,0,5,Friday,['NO PARKING'],0.0,27.926726497010126,11.0,619
364,10,12.985611730865552,77.5267042287816,0.00022113179614804368,0.00031416131486952203,10,1,6,Sunday,['WRONG PARKING'],0.1,42.64431668945508,11.0,620
622,6,12.89831315,77.57209391666667,0.00027490911770981465,0.0001694570555190704,6,5,7,Sunday,['NO PARKING'],0.8333333333333334,35.84642130020384,11.0,621
618,9,13.062994466666668,77.64965105555555,0.000225125337311772,0.00017029738775647604,9,2,2,Sunday,['NO PARKING'],0.2222222222222222,31.333201777399875,11.0,622
434,11,12.976038609090908,77.61487308181819,0.0002121636748102928,0.0002225698578794728,11,0,3,Tuesday,['NO PARKING'],0.0,34.13151028898459,11.0,623
878,11,12.973849536363637,77.61245262727272,7.497579973176559e-05,0.0001376712177010445,11,0,23,Wednesday,['NO PARKING'],0.0,17.400727185735345,11.0,624
820,6,12.917685749999999,77.57542108333332,7.187730518039856e-05,0.0002834778962600754,6,5,21,Friday,['NO PARKING'],0.8333333333333334,32.46177202148474,11.0,625
886,7,13.116341914285714,77.5781231,8.608409509668309e-05,0.00015064464809486978,7,4,8,Saturday,['NO PARKING'],0.5714285714285714,19.25914981190418,11.0,626
570,11,12.953011672727273,77.58358515454546,0.00025646203653159535,0.00015241361726586885,11,0,5,Tuesday,['WRONG PARKING'],0.0,33.114983095543195,11.0,627
482,11,12.935379363636365,77.69340327272727,0.0001687550726510758,7.152897442821297e-05,11,0,22,Tuesday,['NO PARKING'],0.0,20.34502183337293,11.0,628
746,10,12.877036989999999,77.54547549,9.901321404538081e-05,6.369234124803811e-05,10,1,4,Thursday,['WRONG PARKING'],0.1,13.068019623741211,11.0,629
764,9,12.857701988888888,77.5890206,0.0003164756761765326,9.248152518197827e-05,9,2,4,Tuesday,['NO PARKING'],0.2222222222222222,36.59797866793047,11.0,630
579,11,13.048982827272727,77.5474474,0.00017941035137877912,0.00036853359683916993,11,0,0,Monday,"['NO PARKING', 'WRONG PARKING', 'PARKING ON FOOTPATH']",0.0,45.49715009576972,11.0,631
574,8,12.9166717,77.5205888,0.00025421657246243865,1.9911016329876233e-05,8,3,5,Thursday,['WRONG PARKING'],0.375,28.30445898645338,11.0,632
584,11,13.057526227272728,77.64853775454546,0.0002797568018504746,0.00014156208082740057,11,0,2,Sunday,['NO PARKING'],0.0,34.802295552154504,11.0,633
441,7,13.024075271428572,77.64318075714286,7.799148915718052e-05,8.611919757197363e-05,7,4,8,Friday,['WRONG PARKING'],0.5714285714285714,12.896646943611378,11.0,634
742,11,12.952396363636364,77.65245740909091,0.00022977111773518315,5.82291929239789e-05,11,0,23,Tuesday,['WRONG PARKING'],0.0,26.31084150301786,11.0,635
474,8,13.042657325,77.590587525,0.00019953520097601912,0.0001838474503447107,8,3,5,Wednesday,['WRONG PARKING'],0.375,30.116446160851954,11.0,636
275,7,12.870481157142857,77.65390909999999,0.00025555654858323677,0.00020492897143329475,7,4,5,Saturday,['NO PARKING'],0.5714285714285714,36.360766078628544,11.0,637
668,7,12.923787685714286,77.67400878571428,4.0671137537193607e-05,0.00010224329527547264,7,4,21,Friday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.5714285714285714,12.213951393201677,11.0,638
673,11,12.9368675,77.61084791818182,0.0001521897565535396,8.205911062466246e-05,11,0,6,Monday,['NO PARKING'],0.0,19.19222408527211,11.0,639
724,9,13.161432411111113,77.62651547777779,0.00018111211613497727,0.0001412751373908212,9,2,5,Thursday,['NO PARKING'],0.2222222222222222,25.496258570800023,11.0,640
452,9,13.012500544444444,77.62585068888887,0.00021591353078945336,8.709443788551211e-05,9,2,0,Monday,['NO PARKING'],0.2222222222222222,25.842767669136503,11.0,641
631,7,12.97251672857143,77.51192045714286,0.00011949118118469172,0.0001433652312224216,7,4,20,Saturday,['WRONG PARKING'],0.5714285714285714,20.716219944617258,11.0,642
